Link Vaga,Link Empresa,Cargo,Nome Empresa,Local,Tempo de Abertura,Status
https://br.linkedin.com/jobs/view/analista-de-dados-vaga-afirmativa-para-pessoas-negras-at-shopee-3611208065?refId=asZccnzK%2BCmIQClwp5j1lw%3D%3D&trackingId=iej1TXx6ZHUjeDhTXZBZeA%3D%3D&position=7&pageNum=2&trk=public_jobs_jserp-result_search-card,https://sg.linkedin.com/company/shopee?trk=public_jobs_jserp-result_job-search-card-subtitle,Analista de Dados (Vaga Afirmativa para Pessoas Negras),Shopee,"São Paulo, SP",Há 1 mês,Seja um dos primeiros a se candidatar
https://br.linkedin.com/jobs/view/analista-dados-ii-at-gol-linhas-a%C3%A9reas-3617078966?refId=asZccnzK%2BCmIQClwp5j1lw%3D%3D&trackingId=umu4KHGC1V9Ob3kjRtt%2BBA%3D%3D&position=8&pageNum=2&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/gol?trk=public_jobs_jserp-result_job-search-card-subtitle,Analista Dados II,GOL Linhas Aéreas,"São Paulo, SP",Há 1 semana,Contratando agora
https://br.linkedin.com/jobs/view/afya-sp-analista-de-governan%C3%A7a-de-dados-pleno-at-afya-3604724017?refId=asZccnzK%2BCmIQClwp5j1lw%3D%3D&trackingId=B7c6kPZnXii2HeeEd0zcrQ%3D%3D&position=9&pageNum=2&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/afyamedicina?trk=public_jobs_jserp-result_job-search-card-subtitle,AFYA SP | Analista de Governança de Dados Pleno,Afya,"São Paulo, SP",Há 3 semanas,Contratando agora
https://br.linkedin.com/jobs/view/data-analytics-senior-analyst-analista-de-crm-at-santander-brasil-3587087990?refId=asZccnzK%2BCmIQClwp5j1lw%3D%3D&trackingId=tRT8zz%2BN%2FJ9XtBvoIE74Pw%3D%3D&position=10&pageNum=2&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/grupo-santander-brasil?trk=public_jobs_jserp-result_job-search-card-subtitle,Data & Analytics Senior Analyst (Analista de CRM),Santander Brasil,"São Paulo, SP",Há 2 meses,Contratando agora
https://br.linkedin.com/jobs/view/engenheiro-de-dados-jr-at-h2-club-3619897676?refId=asZccnzK%2BCmIQClwp5j1lw%3D%3D&trackingId=6f0y0qGdarbg%2BAC9QL8Bpw%3D%3D&position=11&pageNum=2&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/h2club?trk=public_jobs_jserp-result_job-search-card-subtitle,Engenheiro de Dados Jr.,H2 Club,São Paulo e Região,Há 1 semana,Contratando agora
https://br.linkedin.com/jobs/view/data-analytics-senior-analyst-analista-de-crm-at-santander-brasil-3619227672?refId=asZccnzK%2BCmIQClwp5j1lw%3D%3D&trackingId=QjDgKUgG0oDGigJ%2Bmlkdrg%3D%3D&position=12&pageNum=2&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/grupo-santander-brasil?trk=public_jobs_jserp-result_job-search-card-subtitle,Data & Analytics Senior Analyst (Analista de CRM),Santander Brasil,"São Paulo, SP",Há 1 mês,Seja um dos primeiros a se candidatar
https://br.linkedin.com/jobs/view/analista-de-dados-bi-sr-at-st-marche-3578423674?refId=asZccnzK%2BCmIQClwp5j1lw%3D%3D&trackingId=MJEtvJRJRB1%2BXxERtB2zsQ%3D%3D&position=13&pageNum=2&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/stmarche?trk=public_jobs_jserp-result_job-search-card-subtitle,Analista de Dados / BI Sr,St Marche,"São Paulo, SP",Há 2 meses,Contratando agora
https://br.linkedin.com/jobs/view/analista-bi-at-f%C3%A1cil-assist-3603925768?refId=asZccnzK%2BCmIQClwp5j1lw%3D%3D&trackingId=e0I%2BuHoKoWmK3xrjyYqiSg%3D%3D&position=14&pageNum=2&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/facil-assist?trk=public_jobs_jserp-result_job-search-card-subtitle,Analista BI,Fácil Assist,"São Bernardo do Campo, SP",Há 3 semanas,
https://br.linkedin.com/jobs/view/pessoa-analista-de-dados-junior-segmenta%C3%A7%C3%A3o-de-p%C3%BAblico-e-avalia%C3%A7%C3%A3o-de-resultados-at-minsait-3615202418?refId=asZccnzK%2BCmIQClwp5j1lw%3D%3D&trackingId=8tAHBWSM6gSc9ZQFpxi4fw%3D%3D&position=15&pageNum=2&trk=public_jobs_jserp-result_search-card,https://es.linkedin.com/company/minsait?trk=public_jobs_jserp-result_job-search-card-subtitle,Pessoa Analista de Dados Junior - Segmentação de Público e Avaliação de Resultados,Minsait,"Osasco, SP",Há 1 semana,Contratando agora
https://br.linkedin.com/jobs/view/senior-data-analyst-at-99-3621790312?refId=asZccnzK%2BCmIQClwp5j1lw%3D%3D&trackingId=uJrs1kzRAYc39jkhwjfCmg%3D%3D&position=16&pageNum=2&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/99app?trk=public_jobs_jserp-result_job-search-card-subtitle,Senior Data Analyst,99,"São Paulo, SP",Há 2 dias,Contratando agora
https://br.linkedin.com/jobs/view/analista-de-indicadores-dados-comerciais-at-sp-intervention-ltda-3616540460?refId=asZccnzK%2BCmIQClwp5j1lw%3D%3D&trackingId=L%2FFp0bncTs9j%2Fi5fkK%2BsSw%3D%3D&position=17&pageNum=2&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/jobs/view/analista-de-indicadores-dados-comerciais-at-sp-intervention-ltda-3616540460?refId=asZccnzK%2BCmIQClwp5j1lw%3D%3D&trackingId=L%2FFp0bncTs9j%2Fi5fkK%2BsSw%3D%3D&position=17&pageNum=2&trk=public_jobs_jserp-result_search-card,Analista De Indicadores - Dados Comerciais,SP INTERVENTION LTDA,"São Paulo, SP",Há 1 semana,Seja um dos primeiros a se candidatar
https://br.linkedin.com/jobs/view/analista-sr-ci%C3%AAncias-de-dados-em-auditoria-at-banco-bv-3624598349?refId=asZccnzK%2BCmIQClwp5j1lw%3D%3D&trackingId=fnSo%2BzZowNwvRLeFPYvbxA%3D%3D&position=18&pageNum=2&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/banco-bv?trk=public_jobs_jserp-result_job-search-card-subtitle,Analista Sr. Ciências de Dados em Auditoria,banco BV,"São Paulo, SP",Há 2 dias,Contratando agora
https://br.linkedin.com/jobs/view/analista-de-dados-pleno-unidade-santo-ant%C3%B4nio-h%C3%ADbrido-at-atento-brasil-3621838455?refId=asZccnzK%2BCmIQClwp5j1lw%3D%3D&trackingId=FzrSooUyJNuQ3OQWVKWYPA%3D%3D&position=19&pageNum=2&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/atento-brasil?trk=public_jobs_jserp-result_job-search-card-subtitle,Analista de Dados Pleno - Unidade Santo Antônio - Híbrido,Atento Brasil,São Paulo e Região,Há 2 dias,Contratando agora
https://br.linkedin.com/jobs/view/analista-de-bi-at-babel-azza-3614301356?refId=asZccnzK%2BCmIQClwp5j1lw%3D%3D&trackingId=Zk8AjxHRw2FSaKnvFh7Hrg%3D%3D&position=20&pageNum=2&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/babel-azza?trk=public_jobs_jserp-result_job-search-card-subtitle,Analista de BI,Babel-Azza,"São Paulo, SP",Há 1 mês,Seja um dos primeiros a se candidatar
https://br.linkedin.com/jobs/view/analista-de-dados-supply-chain-at-robert-half-3589076636?refId=asZccnzK%2BCmIQClwp5j1lw%3D%3D&trackingId=4LVGnTtUtd5cvcBwJf0h6A%3D%3D&position=21&pageNum=2&trk=public_jobs_jserp-result_search-card,https://www.linkedin.com/company/robert-half-international?trk=public_jobs_jserp-result_job-search-card-subtitle,Analista de Dados / Supply Chain,Robert Half,"Santo André, SP",Há 2 meses,Contratando agora
https://br.linkedin.com/jobs/view/analista-de-bi-geofusion-at-work-on-3609346106?refId=asZccnzK%2BCmIQClwp5j1lw%3D%3D&trackingId=%2FoSMlhhrlDFFkjMjme2qeQ%3D%3D&position=22&pageNum=2&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/workongroup?trk=public_jobs_jserp-result_job-search-card-subtitle,Analista de BI - Geofusion,Work On,"São Paulo, SP",Há 2 semanas,
https://br.linkedin.com/jobs/view/data-analyst-at-coodesh-3602660238?refId=asZccnzK%2BCmIQClwp5j1lw%3D%3D&trackingId=LzHG2f6KAB%2F%2FR2EegQakzg%3D%3D&position=23&pageNum=2&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/coodesh?trk=public_jobs_jserp-result_job-search-card-subtitle,Data Analyst,Coodesh,"São Paulo, SP",Há 3 semanas,Contratando agora
https://br.linkedin.com/jobs/view/analista-de-dados-%E2%80%93-n%C3%ADveis-pleno-e-s%C3%AAnior-%E2%80%93-100%25-remoto-at-hrsoul-3606144365?refId=asZccnzK%2BCmIQClwp5j1lw%3D%3D&trackingId=anugGpXjcjz5TohY%2FmSNGQ%3D%3D&position=24&pageNum=2&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/hr-soul?trk=public_jobs_jserp-result_job-search-card-subtitle,Analista de Dados – Níveis Pleno e Sênior – 100% remoto,Hrsoul,"São Paulo, SP",Há 2 semanas,Seja um dos primeiros a se candidatar
https://br.linkedin.com/jobs/view/analista-de-dados-pleno-at-international-meal-company-3612922665?refId=asZccnzK%2BCmIQClwp5j1lw%3D%3D&trackingId=cVea5jg6JxMi3CC3cEyT8w%3D%3D&position=25&pageNum=2&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/international-meal-company?trk=public_jobs_jserp-result_job-search-card-subtitle,Analista de Dados - Pleno,International Meal Company,"São Paulo, SP",Há 2 semanas,Seja um dos primeiros a se candidatar
https://br.linkedin.com/jobs/view/engenheiro-de-dados-junior-at-greener-3574070333?refId=5MU8fkKSFl48z1ovKEECDQ%3D%3D&trackingId=qQDzbzzb4OHLsjJTToGSyg%3D%3D&position=1&pageNum=3&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/greenertecs?trk=public_jobs_jserp-result_job-search-card-subtitle,Engenheiro de dados (Junior),Greener,"São Paulo, SP",Há 1 mês,
https://br.linkedin.com/jobs/view/funds-data-analyst-at-bloomberg-3591992933?refId=5MU8fkKSFl48z1ovKEECDQ%3D%3D&trackingId=1dWu1ZyU0FlSPg9F%2BkFnSw%3D%3D&position=2&pageNum=3&trk=public_jobs_jserp-result_search-card,https://www.linkedin.com/company/bloomberg?trk=public_jobs_jserp-result_job-search-card-subtitle,Funds Data Analyst,Bloomberg,"São Paulo, SP",Há 2 semanas,Contratando agora
https://br.linkedin.com/jobs/view/analista-de-dados-at-robert-half-3619718674?refId=5MU8fkKSFl48z1ovKEECDQ%3D%3D&trackingId=Ahx2lclMp8XRZFgtsusfgg%3D%3D&position=3&pageNum=3&trk=public_jobs_jserp-result_search-card,https://www.linkedin.com/company/robert-half-international?trk=public_jobs_jserp-result_job-search-card-subtitle,Analista de Dados,Robert Half,"Santo André, SP",Há 1 mês,Seja um dos primeiros a se candidatar
https://br.linkedin.com/jobs/view/pessoa-analista-de-dados-banco-de-talentos-vagas-afirmativas-brasil-at-share-people-hub-3617826508?refId=5MU8fkKSFl48z1ovKEECDQ%3D%3D&trackingId=vrVaQLUkc1i1U5Smv6e7Uw%3D%3D&position=4&pageNum=3&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/sharepeoplehub?trk=public_jobs_jserp-result_job-search-card-subtitle,Pessoa Analista de Dados - Banco de Talentos (Vagas Afirmativas Brasil),Share People Hub,"São Paulo, SP",Há 1 mês,Seja um dos primeiros a se candidatar
https://br.linkedin.com/jobs/view/analista-de-mis-bi-at-mindbe-3602294958?refId=5MU8fkKSFl48z1ovKEECDQ%3D%3D&trackingId=fHJio%2F983JuxEALbnWSHBA%3D%3D&position=5&pageNum=3&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/mindbe?trk=public_jobs_jserp-result_job-search-card-subtitle,Analista de MIS/BI,Mindbe,"Barueri, SP",Há 3 semanas,
https://br.linkedin.com/jobs/view/analista-de-dados-de-log%C3%ADstica-senior-at-shopee-3611202980?refId=5MU8fkKSFl48z1ovKEECDQ%3D%3D&trackingId=aP%2FLD0xBxGMLTncRfrWScg%3D%3D&position=6&pageNum=3&trk=public_jobs_jserp-result_search-card,https://sg.linkedin.com/company/shopee?trk=public_jobs_jserp-result_job-search-card-subtitle,Analista de Dados de Logística Senior,Shopee,"São Paulo, SP",Há 1 mês,Seja um dos primeiros a se candidatar
https://br.linkedin.com/jobs/view/analista-de-insight-analytics-pleno-s%C3%A3o-paulo-sp-at-brf-3621661440?refId=5MU8fkKSFl48z1ovKEECDQ%3D%3D&trackingId=dtFyCNR%2F5mZGn3TUYYB5UQ%3D%3D&position=7&pageNum=3&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/brf?trk=public_jobs_jserp-result_job-search-card-subtitle,Analista de Insight & Analytics Pleno - São Paulo SP,BRF,"São Paulo, SP",Há 4 dias,Contratando agora
https://br.linkedin.com/jobs/view/master-data-analista-de-dados-at-algar-tech-3618406493?refId=5MU8fkKSFl48z1ovKEECDQ%3D%3D&trackingId=KYwT3SeQsXXDUKp3YJUI5w%3D%3D&position=8&pageNum=3&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/algar-tech?trk=public_jobs_jserp-result_job-search-card-subtitle,Master Data - Analista de Dados,Algar Tech,"São Paulo, SP",Há 1 semana,Seja um dos primeiros a se candidatar
https://br.linkedin.com/jobs/view/analista-de-bi-pleno-at-webfoco-%2B-pippe-3614305238?refId=5MU8fkKSFl48z1ovKEECDQ%3D%3D&trackingId=%2FowaT%2FpXAh0ByEk0oudi7Q%3D%3D&position=9&pageNum=3&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/webfoco?trk=public_jobs_jserp-result_job-search-card-subtitle,Analista de BI Pleno,Webfoco + Pippe,"São Caetano do Sul, SP",Há 1 mês,Seja um dos primeiros a se candidatar
https://br.linkedin.com/jobs/view/analista-de-dados-mis-at-international-school-education-3608458369?refId=5MU8fkKSFl48z1ovKEECDQ%3D%3D&trackingId=GtrwVcs1SP%2B5qUhIxwD%2FoQ%3D%3D&position=10&pageNum=3&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/internationalschool?trk=public_jobs_jserp-result_job-search-card-subtitle,Analista de Dados (MIS),International School Education,"São Paulo, SP",Há 2 semanas,
https://br.linkedin.com/jobs/view/analista-de-bi-pleno-at-br-media-group-3612920928?refId=5MU8fkKSFl48z1ovKEECDQ%3D%3D&trackingId=hrqY2uGUd7hKJfItx%2FmKrw%3D%3D&position=11&pageNum=3&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/br-media-group?trk=public_jobs_jserp-result_job-search-card-subtitle,Analista de BI Pleno,BR Media Group,"São Paulo, SP",Há 2 semanas,
https://br.linkedin.com/jobs/view/desenvolvedor-sql-jr-at-i4pro-3615991728?refId=5MU8fkKSFl48z1ovKEECDQ%3D%3D&trackingId=RAtdr1g1suN1LeQUrLmOHw%3D%3D&position=12&pageNum=3&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/i4pro?trk=public_jobs_jserp-result_job-search-card-subtitle,Desenvolvedor SQL JR,i4pro,"São Paulo, SP",Há 1 semana,Contratando agora
https://br.linkedin.com/jobs/view/analista-ambiental-%C3%A1gua-e-g%C3%A1s-at-smart-fit-3621765858?refId=5MU8fkKSFl48z1ovKEECDQ%3D%3D&trackingId=8LQZbPeo1fMoflZqTH4c7A%3D%3D&position=13&pageNum=3&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/smart-fit?trk=public_jobs_jserp-result_job-search-card-subtitle,Analista Ambiental (Água e gás),Smart Fit,"São Paulo, SP",Há 3 dias,Contratando agora
https://br.linkedin.com/jobs/view/analista-de-dados-bi-com-expertise-em-infraestrututa-de-ti-at-search-rh-consultoria-em-recursos-humanos-3603415625?refId=5MU8fkKSFl48z1ovKEECDQ%3D%3D&trackingId=4Omt6mW2Lwxo7n4D2SpXMw%3D%3D&position=14&pageNum=3&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/search-consultoria-em-recursos-humanos?trk=public_jobs_jserp-result_job-search-card-subtitle,Analista de Dados (BI) com expertise em infraestrututa de TI,Search RH Consultoria em Recursos Humanos,"São Paulo, SP",Há 3 semanas,Contratando agora
https://br.linkedin.com/jobs/view/pessoa-analista-de-banco-de-dados-pleno-at-agrotools-3602849267?refId=5MU8fkKSFl48z1ovKEECDQ%3D%3D&trackingId=VCE4Ic%2FbKHks5BN9CNaRLQ%3D%3D&position=15&pageNum=3&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/agrotools-gestao-e-monitoramento-geoespacial?trk=public_jobs_jserp-result_job-search-card-subtitle,Pessoa Analista de Banco de Dados Pleno,Agrotools,São Paulo e Região,Há 3 semanas,
https://br.linkedin.com/jobs/view/analista-de-governan%C3%A7a-de-dados-pleno-at-boa-vista-3624644319?refId=5MU8fkKSFl48z1ovKEECDQ%3D%3D&trackingId=UMJrrPFSYycTKOWuruWVeA%3D%3D&position=16&pageNum=3&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/boavista?trk=public_jobs_jserp-result_job-search-card-subtitle,Analista de Governança de Dados Pleno,Boa Vista,"Barueri, SP",Há 20 horas,Contratando agora
https://br.linkedin.com/jobs/view/desenvolvedor-sql-at-fator-wow%21-3585779566?refId=5MU8fkKSFl48z1ovKEECDQ%3D%3D&trackingId=Up9bdraXoajggBhqdE0Olg%3D%3D&position=17&pageNum=3&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/fatorwow?trk=public_jobs_jserp-result_job-search-card-subtitle,Desenvolvedor SQL,Fator WoW!,"São Paulo, SP",Há 2 meses,Contratando agora
https://br.linkedin.com/jobs/view/analista-de-dados-%E2%80%93-n%C3%ADveis-pleno-e-s%C3%AAnior-%E2%80%93-100%25-remoto-at-engenha-3606145524?refId=5MU8fkKSFl48z1ovKEECDQ%3D%3D&trackingId=rtFJV1hK7SvC%2FUt4jStCgA%3D%3D&position=18&pageNum=3&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/engenha?trk=public_jobs_jserp-result_job-search-card-subtitle,Analista de Dados – Níveis Pleno e Sênior – 100% remoto,Engenha,"São Paulo, SP",Há 2 semanas,
https://br.linkedin.com/jobs/view/analista-administrativo-jr-eer-at-engeform-3610815689?refId=5MU8fkKSFl48z1ovKEECDQ%3D%3D&trackingId=WvcoXSnhtNj8JDXfBrMomQ%3D%3D&position=19&pageNum=3&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/engeform?trk=public_jobs_jserp-result_job-search-card-subtitle,Analista Administrativo JR (EER),Engeform,"São Paulo, SP",Há 2 semanas,Contratando agora
https://br.linkedin.com/jobs/view/estagi%C3%A1rio-de-data-analytics-at-hupdata-data-analysis-solutions-3582235895?refId=5MU8fkKSFl48z1ovKEECDQ%3D%3D&trackingId=rnzhuAAMpGZjpxxej%2BvFCg%3D%3D&position=20&pageNum=3&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/jobs/view/estagi%C3%A1rio-de-data-analytics-at-hupdata-data-analysis-solutions-3582235895?refId=5MU8fkKSFl48z1ovKEECDQ%3D%3D&trackingId=rnzhuAAMpGZjpxxej%2BvFCg%3D%3D&position=20&pageNum=3&trk=public_jobs_jserp-result_search-card,Estagiário de Data Analytics,HUPDATA DATA ANALYSIS SOLUTIONS,São Paulo e Região,Há 2 meses,
https://br.linkedin.com/jobs/view/analista-de-bi-dados-sr-at-bluefit-academia-3617128615?refId=5MU8fkKSFl48z1ovKEECDQ%3D%3D&trackingId=57Yb%2BcwPnhDyUefjcU1F1Q%3D%3D&position=21&pageNum=3&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/bluefit-academia?trk=public_jobs_jserp-result_job-search-card-subtitle,ANALISTA DE BI/DADOS SR,Bluefit Academia,"São Paulo, SP",Há 1 semana,
https://br.linkedin.com/jobs/view/analista-de-performance-e-dados-s%C3%AAnior-at-daki-3615110829?refId=5MU8fkKSFl48z1ovKEECDQ%3D%3D&trackingId=JOndcwMuXO4MeRP6pKm%2Bdw%3D%3D&position=22&pageNum=3&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/daki-mercado-em-minutos?trk=public_jobs_jserp-result_job-search-card-subtitle,Analista de Performance e Dados Sênior,Daki,"São Paulo, SP",Há 1 semana,
https://br.linkedin.com/jobs/view/analista-de-dados-pl-at-salon-line-brasil-3610025253?refId=5MU8fkKSFl48z1ovKEECDQ%3D%3D&trackingId=%2BX%2BCdjBI990qlhmQKoB0lQ%3D%3D&position=23&pageNum=3&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/salon-line-brasil?trk=public_jobs_jserp-result_job-search-card-subtitle,ANALISTA DE DADOS PL,Salon Line Brasil,"Barueri, SP",Há 1 semana,
https://br.linkedin.com/jobs/view/bi-data-insight-at-cheil-brasil-3617038556?refId=5MU8fkKSFl48z1ovKEECDQ%3D%3D&trackingId=wiRmymRbDEAZzVVONZhabg%3D%3D&position=24&pageNum=3&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/cheil-brasil?trk=public_jobs_jserp-result_job-search-card-subtitle,BI Data Insight,Cheil Brasil,"São Paulo, SP",Há 1 mês,Seja um dos primeiros a se candidatar
https://br.linkedin.com/jobs/view/analista-de-dados-%E2%80%93-n%C3%ADveis-pleno-e-s%C3%AAnior-%E2%80%93-100%25-remoto-at-radartec-3612449731?refId=5MU8fkKSFl48z1ovKEECDQ%3D%3D&trackingId=WJvWecCDDNpSTw6X4d9IyQ%3D%3D&position=25&pageNum=3&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/radartec?trk=public_jobs_jserp-result_job-search-card-subtitle,Analista de Dados – Níveis Pleno e Sênior – 100% remoto,Radartec,"São Paulo, SP",Há 2 semanas,
https://br.linkedin.com/jobs/view/pessoa-analista-de-business-intelligence-pleno-at-funcional-health-tech-3617129631?refId=h6MY52P%2F7cz4ULEkgwmTIA%3D%3D&trackingId=XZmzhQGPOCdk%2B1qgyoWcOA%3D%3D&position=1&pageNum=4&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/funcional?trk=public_jobs_jserp-result_job-search-card-subtitle,PESSOA ANALISTA DE BUSINESS INTELLIGENCE PLENO,Funcional Health Tech,"Barueri, SP",Há 1 semana,
https://br.linkedin.com/jobs/view/analista-de-dados-master-data-at-algar-tech-3618884485?refId=h6MY52P%2F7cz4ULEkgwmTIA%3D%3D&trackingId=QmUDvnyLHPbmdIdkrnCkfg%3D%3D&position=2&pageNum=4&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/algar-tech?trk=public_jobs_jserp-result_job-search-card-subtitle,ANALISTA DE DADOS - MASTER DATA,Algar Tech,"São Paulo, SP",Há 1 semana,Seja um dos primeiros a se candidatar
https://br.linkedin.com/jobs/view/analista-de-qualidade-conhecimento-em-power-bi-e-sql-at-aec-3600498556?refId=h6MY52P%2F7cz4ULEkgwmTIA%3D%3D&trackingId=99qGXt4HhdZdcA30kdQ9eA%3D%3D&position=3&pageNum=4&trk=public_jobs_jserp-result_search-card,https://br.linkedin.com/company/aec?trk=public_jobs_jserp-result_job-search-card-subtitle,Analista de Qualidade - Conhecimento em Power BI e SQL,AeC,"São Paulo, SP",Há 1 mês,Contratando agora
